Wavelength,Intensity
728.14983631089854,1781
732.55751135453829,1770
736.96306227437162,1761
741.36649025674342,1842
745.76779648719094,1829
750.166982150422,1788
754.56404843031851,1778
758.9589965099658,1829
763.3518275716051,1788
767.7425427966773,1797
772.13114336579747,1816
776.517630458773,1806
780.90200525458567,1794
785.28426893140931,1776
789.66442266659942,1786
794.04246763670744,1763
798.41840501745537,1812
802.79223598377212,1778
807.16396170976077,1804
811.53358336873134,1769
815.90110213315711,1744
820.26651917473646,1768
824.629835664331,1775
828.99105277200579,1749
833.35017166702892,1751
837.70719351783919,1759
842.06211949209683,1797
846.41495075663988,1786
850.765688477506,1721
855.114333819929,1729
859.46088794834577,1722
863.80535202638566,1791
868.1477272168886,1807
872.4880146818723,1772
876.82621558257961,1726
881.16233107943117,1726
885.49636233207275,1798
889.82831049933884,1730
894.15817673926358,1702
898.48596220909894,1767
902.81166806529291,1780
907.13529546349673,1751
911.45684555857224,1701
915.77631950459181,1726
920.09371845482747,1718
924.40904356176543,1752
928.72229597709156,1715
933.03347685171684,1732
937.34258733574825,1760
941.64962857851788,1692
945.95460172855383,1729
950.2575079336093,1739
954.55834834064808,1685
958.85712409583721,1649
963.15383634457248,1696
967.4484862314639,1696
971.74107490032839,1679
976.03160349420432,1683
980.32007315534793,1701
984.60648502524054,1708
988.89084024455951,1644
993.17313995323639,1625
997.45338529039145,1658
1001.7315773943774,1642
1006.0077174027792,1742
1010.2818064523854,1698
1014.5538456792201,1673
1018.8238362185293,1668
1023.0917792047767,1661
1027.3576757716619,1642
1031.6215270520988,1640
1035.8833341782374,1667
1040.1430982814454,1633
1044.4008204923302,1685
1048.6565019407171,1667
1052.9101437556674,1619
1057.1617470654637,1606
1061.4113129976322,1575
1065.6588426789167,1613
1069.9043372353008,1603
1074.1477977920003,1624
