Wavelength,Intensity
368.54707594672072,1592
373.1285987927622,1596
377.70789987887474,1615
382.28498045957895,1528
386.85984178852232,1626
391.43248511845741,1679
396.00291170126366,1619
400.57112278793647,1631
405.13711962859452,1590
409.70090347246878,1626
414.26247556792077,1612
418.82183716243526,1624
423.37898950261297,1615
427.93393383418152,1596
432.48667140199905,1650
437.03720345003967,1570
441.585531221408,1668
446.13165595833925,1614
450.67557890219905,1663
455.2173012934727,1643
459.75682437177966,1606
464.29414937586625,1604
468.8292775436239,1663
473.36221011205271,1674
477.8929483173124,1658
482.42149339467142,1692
486.9478465785578,1670
491.4720091024974,1678
495.99398219920113,1683
500.51376710047771,1706
505.0313650372882,1734
509.54677723973145,1692
514.06000493704778,1712
518.571049357608,1738
523.07991172893526,1722
527.58659327768328,1677
532.09109522966173,1710
536.59341880981083,1749
541.09356524221585,1650
545.59153575012169,1695
550.08733155588925,1739
554.58095388105357,1745
559.07240394628388,1731
563.56168297140175,1677
568.04879217537018,1696
572.53373277631181,1698
577.01650599148707,1687
581.49711303732329,1717
585.97555512937834,1720
590.451833482377,1757
594.9259493101963,1749
599.3979038258658,1720
603.86769824156363,1757
608.33533376863488,1781
612.80081161757334,1760
617.26413299802152,1737
621.72529911879974,1777
626.18431118786975,1751
630.64117041236386,1777
635.09587799855581,1786
639.548435151908,1759
643.99884307701723,1792
648.44710297766869,1778
652.89321605678924,1769
657.33718351647622,1776
661.77900655798658,1790
666.21868638175874,1808
670.65622418737985,1798
675.0916211736112,1799
679.52487853838829,1803
683.95599747879533,1852
688.38497919110887,1861
692.81182487075421,1803
697.23653571234536,1857
701.659112909656,1892
706.07955765563747,1907
710.497871142401,1895
714.91405456125722,1886
719.32810910266562,1892
723.74003595627073,1852
728.14983631089854,1805
732.55751135453829,1830
736.96306227437162,1808
741.36649025674342,1843
745.76779648719094,1830
750.166982150422,1856
754.56404843031851,1902
758.9589965099658,1922
763.3518275716051,1927
767.7425427966773,1903
772.13114336579747,1870
776.517630458773,1896
780.90200525458567,1893
785.28426893140931,1929
789.66442266659942,1902
794.04246763670744,1900
798.41840501745537,1918
802.79223598377212,1872
807.16396170976077,1911
811.53358336873134,1857
815.90110213315711,1936
820.26651917473646,1887
824.629835664331,2005
828.99105277200579,1964
833.35017166702892,2004
